Date UTC,Date Site,site-ESR2-Pset (max),site-ESR2-UnitsOnline (max),site-ESR2-BESSkW (max),site-ESR2-AllowedMaxP (max),site-ESR2-AllowedMinP (max),site-ESR2-PCS_P (max),meter-ESR2  meter_1-kW (max),meter-ESR2  meter_1-kVAR (max),meter-ESR2  meter_1-Voltage (max),meter-ESR2  meter_1-PF (max),meter-ESR2  meter_1-Hz (max),site-ESR2-Qset (max),site-ESR2-PCS_Q (max),site-ESR2-AllowedMaxQ (max),site-ESR2-AllowedMinQ (max),site-ESR2-HS-CONTROL-P (max),site-ESR2-HS-CONTROL-Q (max),site-ESR2-RTAC_P (max),site-ESR2-RTAC_Q (max),site-ESR2-AllowedMaxQ (max),site-ESR2-AllowedMinQ (max),site-ESR2-AllowedMaxP (max),site-ESR2-AllowedMinP (max),rtac-ESR2  rtac_1-FROM_NORCAL_MPC_AVR_Status_for_BUS_1_feeders (max),rtac-ESR2  rtac_1-FROM_NORCAL_MPC_AVR_Status_for_BUS_2_feeders (max)
2026-05-08T11:00:08.000+00:00,2026-05-08T06:00:08.000-05:00,0,46,-128,1893.6,-150000,0,274.436707,5997.890625,355.160594,0.045509,59.986221,0,-9571.319746,161495.0448,-161495.0448,0,-9432.433042,0,-9140,1,1,,,,
2026-05-08T11:00:10.000+00:00,2026-05-08T06:00:10.000-05:00,0,46,134,1893.6,-150000,0,711.576416,9185.771484,355.156565,0.076948,59.986221,0,-9569.975559,161154.6176,-160869.736,0,-9568.381002,0,-9140,1,1,,,,
2026-05-08T11:00:12.000+00:00,2026-05-08T06:00:12.000-05:00,0,46,-206,1893.6,-150000,0,711.576416,10881.486328,354.961558,0.076948,59.986221,0,-7910.995407,160804.0912,-160610.944,0,-7908.149958,0,-7500,1,1,,,,
2026-05-08T11:00:14.000+00:00,2026-05-08T06:00:14.000-05:00,0,46,-271,1893.6,-150000,0,736.184387,10881.486328,355.056651,0.095983,59.986221,0,-3292.061836,161124.32,-160781.368,0,-3288.075168,0,-2950,1,1,,,,
2026-05-08T11:00:16.000+00:00,2026-05-08T06:00:16.000-05:00,0,46,-281,1893.6,-150000,0,813.053894,7567.9375,355.369975,0.240957,59.986221,0,-3283.971089,161837.1552,-161219.8416,0,-3282.358888,0,-2950,1,1,,,,
2026-05-08T11:00:18.000+00:00,2026-05-08T06:00:18.000-05:00,0,46,-289,1893.6,-150000,0,813.053894,4707.049805,355.338735,0.240957,59.986221,0,-4996.877287,162033.6688,-161837.576,0,-4987.242638,0,-4620,1,1,,,,
2026-05-08T11:00:20.000+00:00,2026-05-08T06:00:20.000-05:00,0,46,-279,1893.6,-150000,0,785.687439,7223.40918,355.238007,0.162443,59.986221,0,-8362.44587,161732.7968,-161376.8,0,-8358.172425,0,-7930,1,1,,,,
2026-05-08T11:00:22.000+00:00,2026-05-08T06:00:22.000-05:00,0,46,-281,1893.6,-150000,0,731.659302,8604.108398,355.06897,0.090627,59.986835,0,-9737.769277,161141.152,-160992.1888,0,-8053.67633,0,-9280,1,1,,,,
2026-05-08T11:00:24.000+00:00,2026-05-08T06:00:24.000-05:00,0,46,-290,1893.6,-150000,0,734.91687,9300.984375,355.035095,0.094912,59.986835,0,-8056.067793,161045.2096,-160911.816,0,-8053.524974,0,-7610,1,1,,,,
2026-05-08T11:00:26.000+00:00,2026-05-08T06:00:26.000-05:00,0,46,-292,1893.6,-150000,0,734.91687,7671.674316,355.022319,0.094912,59.986835,0,-6704.198113,161233.728,-161177.7616,0,-6701.842014,0,-6270,1,1,,,,
2026-05-08T11:00:28.000+00:00,2026-05-08T06:00:28.000-05:00,0,46,-301,1893.6,-150000,0,756.048828,6399.966309,355.109924,0.119485,59.986835,0,-6078.1289,161474.0048,-161397.84,0,-6070.393973,0,-5670,1,1,,,,
2026-05-08T11:00:30.000+00:00,2026-05-08T06:00:30.000-05:00,0,46,-293,1893.6,-150000,0,769.122986,5867.875488,355.173615,0.129781,59.986835,0,-6933.222342,161530.8128,-161471.9008,0,-6069.634626,0,-6520,1,1,,,,
2026-05-08T11:00:32.000+00:00,2026-05-08T06:00:32.000-05:00,0,46,-293,1893.6,-150000,0,753.610718,6607.396973,355.102366,0.113526,59.986835,0,-6941.783153,161407.9392,-161384.3744,0,-6938.470839,0,-9340,1,1,,,,
2026-05-08T11:00:34.000+00:00,2026-05-08T06:00:34.000-05:00,0,46,-281,1893.6,-150000,0,702.494568,9416.056641,354.982025,0.074543,59.986835,0,-8233.059515,161010.2832,-160887.4096,0,-8231.196759,0,-7810,1,1,,,,
2026-05-08T11:00:36.000+00:00,2026-05-08T06:00:36.000-05:00,0,46,-291,1893.6,-150000,0,724.223022,9426.767578,354.976837,0.092251,59.986835,0,-7205.362737,161118.8496,-161040.5808,0,-7203.616148,0,-6800,1,1,,,,
2026-05-08T11:00:38.000+00:00,2026-05-08T06:00:38.000-05:00,0,46,-289,1893.6,-150000,839.742617,754.90332,6896.818359,355.095713,0.108139,59.986835,0,-4068.559454,161336.4032,-161211.4256,843.221468,-4064.652444,30,-3710,1,1,,,,
2026-05-08T11:00:40.000+00:00,2026-05-08T06:00:40.000-05:00,0,46,110,1893.6,-150000,836.572511,-60.340958,3816.179443,355.309733,0.089775,59.986835,0,-4091.034065,161954.5584,-161643.5872,837.72785,-4084.105092,30,-3710,1,1,,,,
2026-05-08T11:00:42.000+00:00,2026-05-08T06:00:42.000-05:00,0,46,527,1893.6,-150000,813.378443,-127.003761,8772.198242,355.117716,-0.015496,59.986835,0,-9159.642553,161654.9488,-161068.3536,821.492915,-9155.83065,60,-8710,1,1,,,,
2026-05-08T11:00:44.000+00:00,2026-05-08T06:00:44.000-05:00,0,46,521,1893.6,-150000,793.735245,-104.591301,11554.978516,354.993774,-0.015496,59.996304,0,-8830.859961,160835.6512,-160560.448,797.611918,-8639.179662,60,-8200,1,1,,,,
2026-05-08T11:00:46.000+00:00,2026-05-08T06:00:46.000-05:00,0,46,519,1893.6,-150000,783.068114,-80.394196,11565.474609,354.890544,-0.003689,59.996304,0,-8629.082902,160909.2912,-160488.0704,822.932294,-5248.325862,90,-8200,1,1,,,,
2026-05-08T11:00:48.000+00:00,2026-05-08T06:00:48.000-05:00,0,46,514,1893.6,-150000,835.308331,-56.98698,8301.150391,355.187602,-0.003689,59.996304,0,-5257.965348,161536.704,-161066.6704,837.432392,-5254.710407,90,-4870,1,1,,,,
2026-05-08T11:00:50.000+00:00,2026-05-08T06:00:50.000-05:00,0,46,557,1893.6,-150000,837.627009,-68.950165,6506.864746,355.234792,-0.013802,59.996304,0,-6854.685591,161717.648,-161534.6,879.773348,-6853.052595,90,-6420,1,1,,,,
2026-05-08T11:00:52.000+00:00,2026-05-08T06:00:52.000-05:00,0,46,567,1893.6,-150000,875.561735,-108.318497,8393.736328,355.091665,-0.013802,59.996304,0,-8809.536316,161426.0336,-161198.3808,875.561735,-7724.545368,130,-8340,1,1,,,,
2026-05-08T11:00:54.000+00:00,2026-05-08T06:00:54.000-05:00,0,46,589,1893.6,-150000,866.110726,-140.685196,8393.736328,354.884013,-0.013802,60.006771,0,-7713.539093,161017.2264,-160980.4064,902.378893,-3097.376403,130,-7270,1,1,,,,
2026-05-08T11:00:56.000+00:00,2026-05-08T06:00:56.000-05:00,0,46,598,1893.6,-150000,925.303271,-140.685196,7408.839355,354.763123,-0.013802,60.006771,0,-3100.524636,161305.264,-161089.604,932.874167,-1744.234446,160,-2730,1,1,,,,
2026-05-08T11:00:58.000+00:00,2026-05-08T06:00:58.000-05:00,0,46,634,1893.6,-150000,948.260205,-111.885277,2954.937256,355.103282,-0.035987,59.995407,0,-1736.094061,161985.2768,-161917.9488,986.845044,-1733.09149,160,-1370,1,1,,,,
2026-05-08T11:01:00.000+00:00,2026-05-08T06:01:00.000-05:00,0,46,662,1893.6,-150000,979.278292,-98.056351,2637.73291,355.13382,-0.035987,59.995407,0,-6805.904242,162213.3504,-162079.1152,990.53543,-6631.87301,190,-6370,1,1,,,,
2026-05-08T11:01:02.000+00:00,2026-05-08T06:01:02.000-05:00,0,46,695,1893.6,-150000,989.399225,-139.008926,6466.214844,355.096405,-0.040591,59.995407,0,-6808.08722,161569.9472,-161254.3472,991.331645,-6807.270727,220,-6370,1,1,,,,
2026-05-08T11:01:04.000+00:00,2026-05-08T06:01:04.000-05:00,0,46,701,1893.6,-150000,974.055226,-242.596008,9714.664062,354.823008,-0.029775,59.98436,0,-5055.710519,160938.7472,-160820.0816,977.667192,-5048.693901,220,-4620,1,1,,,,
2026-05-08T11:01:06.000+00:00,2026-05-08T06:01:06.000-05:00,0,46,695,1893.6,-150000,1024.762209,-206.588791,9714.664062,355.050466,-0.029775,59.98436,0,-1249.857599,161700.816,-161330.9328,1040.958714,-1247.876087,250,-860,1,1,,,,
2026-05-08T11:01:08.000+00:00,2026-05-08T06:01:08.000-05:00,0,46,721,1893.6,-150000,1048.323818,-195.440811,4735.015137,355.329264,-0.043189,59.98436,0,-1252.643563,162345.4816,-162047.5552,1053.039813,-1252.643563,260,-860,1,1,,,,
2026-05-08T11:01:10.000+00:00,2026-05-08T06:01:10.000-05:00,0,46,766,1893.6,-150000,1063.827743,-211.600662,3545.691406,355.304647,-0.071523,59.98436,0,-3739.235159,162079.536,-161915.8448,1069.7543,-3734.281885,280,-3330,1,1,,,,
2026-05-08T11:01:12.000+00:00,2026-05-08T06:01:12.000-05:00,0,46,781,1893.6,-150000,1049.557879,-260.084869,6701.151855,355.187195,-0.050084,59.98436,0,-7135.870116,161656.2112,-161246.352,1049.777333,-7136.818567,280,-6670,1,1,,,,
2026-05-08T11:01:14.000+00:00,2026-05-08T06:01:14.000-05:00,0,46,780,1893.6,-150000,1068.819287,-323.499786,8527.055664,354.861552,-0.039792,59.98436,0,-5188.226761,161112.9584,-160993.4512,1069.680262,-5188.226761,320,-4750,1,1,,,,
2026-05-08T11:01:16.000+00:00,2026-05-08T06:01:16.000-05:00,0,46,787,1893.6,-150000,1083.071643,-306.531006,8540.344727,355.147054,-0.039792,59.98436,0,-4063.013965,161726.064,-161636.0128,1083.570846,-4056.747831,320,-3640,1,1,,,,
2026-05-08T11:01:18.000+00:00,2026-05-08T06:01:18.000-05:00,0,46,815,1893.6,-150000,1108.832351,-306.531006,3796.244141,355.199412,-0.076921,59.98436,0,-4085.410973,161844.7296,-161808.9616,1123.475792,-4072.320424,350,-6970,1,1,,,,
2026-05-08T11:01:20.000+00:00,2026-05-08T06:01:20.000-05:00,0,46,832,1893.6,-150000,1099.644359,-306.531006,7072.520996,355.093811,-0.054501,59.991257,0,-7455.242625,161463.064,-161250.1392,1109.075301,-7452.558545,350,-6970,1,1,,,,
2026-05-08T11:01:22.000+00:00,2026-05-08T06:01:22.000-05:00,0,46,836,1893.6,-150000,1121.669212,-388.124115,8759.501953,354.968608,-0.045286,59.991257,0,-4781.811199,161073.824,-160945.0592,1121.856731,-4774.639051,380,-4360,1,1,,,,
2026-05-08T11:01:24.000+00:00,2026-05-08T06:01:24.000-05:00,0,46,820,1893.6,-150000,1127.122352,-350.666016,8759.501953,355.081584,-0.045286,59.994415,0,-4792.465719,161735.3216,-161331.3536,1128.87395,-4781.952713,380,-4360,1,1,,,,
2026-05-08T11:01:26.000+00:00,2026-05-08T06:01:26.000-05:00,0,46,843,1893.6,-150000,1158.474643,-350.666016,5437.241211,355.092601,-0.077321,59.994415,0,-5770.788091,161638.1168,-161576.68,1162.892101,-5767.968861,410,-5320,1,1,,,,
2026-05-08T11:01:28.000+00:00,2026-05-08T06:01:28.000-05:00,0,46,870,1893.6,-150000,1154.28205,-374.036865,6704.197266,355.039073,-0.063657,59.994415,0,-7032.772876,161476.1088,-161317.4672,1156.99449,-7030.106852,410,-6570,1,1,,,,
2026-05-08T11:01:30.000+00:00,2026-05-08T06:01:30.000-05:00,0,46,880,1893.6,-150000,1188.126397,-430.327026,6704.197266,354.990784,-0.063657,59.994415,0,-6118.932325,161319.992,-161303.16,1189.656832,-6117.904581,440,-5690,1,1,,,,
2026-05-08T11:01:32.000+00:00,2026-05-08T06:01:32.000-05:00,0,46,901,1893.6,-150000,1191.40257,-430.327026,6704.197266,354.974152,-0.063657,59.994415,0,-5906.067666,161423.088,-161325.0416,1192.03673,-5905.215102,440,-5480,1,1,,,,
2026-05-08T11:01:34.000+00:00,2026-05-08T06:01:34.000-05:00,0,46,910,1893.6,-150000,1221.473782,-441.2099,5785.634277,354.966614,-0.075259,59.994415,0,-5178.82186,161471.48,-161453.8064,1224.223622,-5169.747103,470,-4740,1,1,,,,
2026-05-08T11:01:36.000+00:00,2026-05-08T06:01:36.000-05:00,0,46,930,1893.6,-150000,1227.799908,-454.64975,5561.544434,355.028392,-0.075259,59.994415,0,-5168.162156,161588.4624,-161506.8272,1229.057391,-4642.126103,470,-4740,1,1,,,,
2026-05-08T11:01:38.000+00:00,2026-05-08T06:01:38.000-05:00,0,46,951,1893.6,-150000,1238.796773,-453.52887,4882.535645,355.078583,-0.093107,59.994415,0,-4632.113721,161724.3808,-161642.3248,1268.61831,-4630.619319,470,-4220,1,1,,,,
2026-05-08T11:01:40.000+00:00,2026-05-08T06:01:40.000-05:00,0,46,970,1893.6,-150000,1259.563207,-453.52887,5525.214355,355.135264,-0.104034,59.994415,0,-7709.637301,161746.6832,-161405.4144,1292.417391,-7708.214178,500,-7270,1,1,,,,
2026-05-08T11:01:42.000+00:00,2026-05-08T06:01:42.000-05:00,0,46,984,1893.6,-150000,1289.682724,-540.573853,7377.719238,354.984701,-0.072717,59.994415,0,-8119.277701,161208.48,-161178.6032,1292.907638,-7709.031446,540,-7670,1,1,,,,
2026-05-08T11:01:44.000+00:00,2026-05-08T06:01:44.000-05:00,0,46,1007,1893.6,-150000,1280.867952,-572.158203,7737.556641,354.991526,-0.072717,59.994415,0,-7867.325998,161171.0288,-161138.6272,1282.41931,-7857.6529,540,-7410,1,1,,,,
2026-05-08T11:01:46.000+00:00,2026-05-08T06:01:46.000-05:00,0,46,1022,1893.6,-150000,1312.618669,-572.158203,7482.740723,355.013926,-0.072717,59.994415,0,-6581.179402,161261.9216,-161193.3312,1316.421093,-6580.490566,570,-6140,1,1,,,,
2026-05-08T11:01:48.000+00:00,2026-05-08T06:01:48.000-05:00,0,46,1030,1893.6,-150000,1321.754842,-572.158203,6245.979004,354.962179,-0.090691,59.994415,0,-5349.19572,161418.88,-161362.072,1325.349641,-5348.182663,570,-4930,1,1,,,,
2026-05-08T11:01:50.000+00:00,2026-05-08T06:01:50.000-05:00,0,46,1044,1893.6,-150000,1361.3273,-570.39624,5074.144043,355.018941,-0.11053,59.994415,0,-5352.612848,161633.9088,-161561.1104,1362.116994,-5351.233519,600,-4940,1,1,,,,
2026-05-08T11:01:52.000+00:00,2026-05-08T06:01:52.000-05:00,0,46,1079,1893.6,-150000,1362.322846,-609.55188,5106.414062,355.066854,-0.11053,59.994415,0,-5352.210151,161628.4384,-161604.8736,1367.488489,-5349.759376,600,-5630,1,1,,,,
2026-05-08T11:01:54.000+00:00,2026-05-08T06:01:54.000-05:00,0,46,1085,1893.6,-150000,1384.015847,-609.55188,5764.562988,355.018341,-0.11053,59.994415,0,-6048.169089,161487.0496,-161470.6384,1394.555625,-6046.799482,630,-5630,1,1,,,,
2026-05-08T11:01:56.000+00:00,2026-05-08T06:01:56.000-05:00,0,46,1114,1893.6,-150000,1381.450944,-654.849182,6703.769043,355.007375,-0.098153,59.994415,0,-5791.074846,161368.384,-161338.928,1385.722444,-5789.359098,630,-5350,1,1,,,,
2026-05-08T11:01:58.000+00:00,2026-05-08T06:01:58.000-05:00,0,46,1107,1893.6,-150000,1417.014186,-625.761902,5468.278809,355.108612,-0.112792,59.994415,0,-5183.070692,161576.2592,-161504.7232,1421.483432,-5181.068405,660,-4750,1,1,,,,
2026-05-08T11:02:00.000+00:00,2026-05-08T06:02:00.000-05:00,0,46,1141,1893.6,-150000,1421.694627,-641.859497,5145.359863,355.108714,-0.112792,59.994415,0,-5185.268408,161662.944,-161612.448,1423.833745,-5183.700586,660,-4750,1,1,,,,
2026-05-08T11:02:02.000+00:00,2026-05-08T06:02:02.000-05:00,0,46,1149,1893.6,-150000,1436.604109,-667.18689,6703.114746,355.128855,-0.101895,59.994415,0,-7164.392048,161529.1296,-161346.9232,1444.802236,-7157.322883,690,-6680,1,1,,,,
2026-05-08T11:02:04.000+00:00,2026-05-08T06:02:04.000-05:00,0,46,1150,1893.6,-150000,1422.844858,-690.792053,9678.450195,354.993296,-0.085871,59.994415,0,-9101.653493,161192.0688,-160894.5632,1425.416714,-9097.673528,690,-8620,1,1,,,,
2026-05-08T11:02:06.000+00:00,2026-05-08T06:02:06.000-05:00,0,46,1153,1893.6,-150000,1446.747705,-730.350159,9678.450195,354.930908,-0.085871,59.994415,0,-7611.431189,160928.648,-160849.5376,1455.645171,-5022.397774,720,-4610,1,1,,,,
2026-05-08T11:02:08.000+00:00,2026-05-08T06:02:08.000-05:00,0,46,1151,1893.6,-150000,1472.902664,-689.483276,8715.973633,355.050039,-0.085871,59.994415,0,-5031.608532,161442.024,-160990.0848,1477.910304,-4102.767969,720,-4610,1,1,,,,
2026-05-08T11:02:10.000+00:00,2026-05-08T06:02:10.000-05:00,0,46,1184,1893.6,-150000,1488.645525,-689.483276,4699.226074,355.115967,-0.143411,60.005077,0,-4109.941729,161790.4464,-161695.7664,1531.889024,-4104.880698,720,-3680,1,1,,,,
2026-05-08T11:02:12.000+00:00,2026-05-08T06:02:12.000-05:00,0,46,1227,1893.6,-150000,1519.955622,-705.163269,7137.749512,355.161123,-0.111904,60.005077,0,-7466.29801,161843.888,-161442.4448,1545.300054,-7460.630601,760,-7010,1,1,,,,
2026-05-08T11:02:14.000+00:00,2026-05-08T06:02:14.000-05:00,0,46,1244,1893.6,-150000,1538.101238,-793.374512,7296.452148,354.983429,-0.111904,60.005077,0,-8485.656742,161221.5248,-161153.776,1540.651593,-5329.066986,790,-8020,1,1,,,,
2026-05-08T11:02:16.000+00:00,2026-05-08T06:02:16.000-05:00,0,46,1263,1893.6,-150000,1541.169211,-772.621582,8075.70459,355.113332,-0.111904,60.005077,0,-5026.754296,161351.9728,-161077.6112,1578.062216,-5022.610561,790,-4610,1,1,,,,
2026-05-08T11:02:18.000+00:00,2026-05-08T06:02:18.000-05:00,0,46,1279,1893.6,-150000,1582.001953,-772.621582,4687.901855,355.142354,-0.160582,60.005077,0,-4157.768449,161752.5744,-161687.7712,1587.746801,-4152.038556,820,-3750,1,1,,,,
2026-05-08T11:02:20.000+00:00,2026-05-08T06:02:20.000-05:00,0,46,1300,1893.6,-150000,1585.310353,-803.111633,3962.38623,355.208628,-0.187555,60.005077,0,-6007.344991,161865.3488,-161771.0896,1587.562421,-4152.528282,820,-5580,1,1,,,,
2026-05-08T11:02:22.000+00:00,2026-05-08T06:02:22.000-05:00,0,46,1310,1893.6,-150000,1608.693519,-840.308167,5668.162109,355.021067,-0.145984,60.014423,0,-9316.52669,161558.5856,-161410.8848,1610.721458,-6012.301402,850,-10580,1,1,,,,
2026-05-08T11:02:24.000+00:00,2026-05-08T06:02:24.000-05:00,0,46,1313,1893.6,-150000,1586.97695,-926.386536,10621.033203,354.97937,-0.088063,60.014423,0,-6074.993243,160888.2512,-160678.272,1592.061279,-6070.003472,850,-5650,1,1,,,,
2026-05-08T11:02:26.000+00:00,2026-05-08T06:02:26.000-05:00,0,46,1302,1893.6,-150000,1645.181645,-842.86322,10621.033203,354.902435,-0.088063,60.014423,0,-710.24483,161443.2864,-161176.92,1662.940626,-707.247103,880,-370,1,1,,,,
2026-05-08T11:02:28.000+00:00,2026-05-08T06:02:28.000-05:00,0,46,1344,1893.6,-150000,1666.718403,-801.708191,5792.914551,355.321513,-0.140781,60.014423,0,-715.777343,162411.1264,-162076.1696,1670.493216,-715.195062,880,-370,1,1,,,,
2026-05-08T11:02:30.000+00:00,2026-05-08T06:02:30.000-05:00,0,46,1379,1893.6,-150000,1687.128323,-884.61853,3527.772461,355.279897,-0.238542,60.014423,0,-3710.267384,162162.4336,-161882.6016,1697.78262,-3709.369272,910,-3330,1,1,,,,
2026-05-08T11:02:32.000+00:00,2026-05-08T06:02:32.000-05:00,0,46,1411,1893.6,-150000,1685.584881,-929.497681,3859.241455,355.058044,-0.238542,60.014423,0,-6364.599121,161675.1472,-161428.1376,1686.581274,-6363.237815,910,-5930,1,1,,,,
2026-05-08T11:02:34.000+00:00,2026-05-08T06:02:34.000-05:00,0,46,1408,1893.6,-150000,1702.812356,-946.510925,7254.567383,354.941284,-0.13065,60.014423,0,-5153.110365,161326.304,-161162.6128,1707.367929,-5146.529925,950,-4720,1,1,,,,
2026-05-08T11:02:36.000+00:00,2026-05-08T06:02:36.000-05:00,0,46,1397,1893.6,-150000,1717.474048,-939.258301,7272.633301,354.863881,-0.13065,59.99445,0,-2823.221256,161582.1504,-161306.5264,1729.55066,-2822.219584,950,-2430,1,1,,,,
2026-05-08T11:02:38.000+00:00,2026-05-08T06:02:38.000-05:00,0,46,1441,1893.6,-150000,1765.509448,-905.089355,4877.068848,355.14507,-0.187509,59.99445,0,-2824.38256,162039.9808,-161767.3024,1765.509448,-2822.072855,980,-2430,1,1,,,,
2026-05-08T11:02:40.000+00:00,2026-05-08T06:02:40.000-05:00,0,46,1464,1893.6,-150000,1760.273286,-917.21106,4084.806396,355.231934,-0.241302,59.983829,0,-5462.017015,162094.264,-161771.9312,1761.287872,-5461.554817,980,-5020,1,1,,,,
2026-05-08T11:02:42.000+00:00,2026-05-08T06:02:42.000-05:00,0,46,1475,1893.6,-150000,1657.389468,-990.07782,5101.091309,355.218486,-0.192048,59.983829,0,-10505.136656,161673.464,-161078.032,1744.168749,-10500.989715,910,-10020,1,1,,,,
2026-05-08T11:02:44.000+00:00,2026-05-08T06:02:44.000-05:00,0,46,1424,1893.6,-150000,1732.748537,-984.632019,10120.90918,354.988576,-0.098466,59.983829,0,-11370.20682,160769.1648,-160675.7472,1732.748537,-7357.618789,1010,-10880,1,1,,,,
2026-05-08T11:02:46.000+00:00,2026-05-08T06:02:46.000-05:00,0,46,1441,1893.6,-150000,1734.817757,-1074.321289,10938.799805,354.793386,-0.098466,59.983829,0,-7360.531263,160873.1024,-160562.9728,1776.973008,-4005.367583,1010,-6920,1,1,,,,
2026-05-08T11:02:48.000+00:00,2026-05-08T06:02:48.000-05:00,0,46,1444,1893.6,-150000,1789.111979,-994.266174,6951.67041,355.061696,-0.140821,59.983829,0,-4006.137282,161485.3664,-161249.7184,1796.491791,-4001.297434,1040,-3590,1,1,,,,
2026-05-08T11:02:50.000+00:00,2026-05-08T06:02:50.000-05:00,0,46,1499,1893.6,-150000,1804.899529,-992.607056,3791.227783,355.208354,-0.248982,59.983829,0,-5087.911034,161850.2,-161819.4816,1836.170897,-5086.866749,1040,-4660,1,1,,,,
2026-05-08T11:02:52.000+00:00,2026-05-08T06:02:52.000-05:00,0,46,1540,1893.6,-150000,1852.694964,-1019.537476,8063.083496,355.095418,-0.207669,59.983829,0,-6885.825893,161676.8304,-161134.4192,1854.253126,-6879.29353,1100,-6440,1,1,,,,
2026-05-08T11:02:54.000+00:00,2026-05-08T06:02:54.000-05:00,0,46,1563,1893.6,-150000,1848.811349,-1111.841309,8063.083496,355.046499,-0.13767,59.983829,0,-6893.52747,161357.4432,-161113.8,1853.481882,-6845.056492,1100,-6380,1,1,,,,
2026-05-08T11:02:56.000+00:00,2026-05-08T06:02:56.000-05:00,0,46,1569,1893.6,-150000,1852.262674,-1111.841309,6489.211426,355.159597,-0.168763,59.994755,0,-6844.502393,161435.712,-161433.1872,1852.975319,-6840.531815,1100,-6380,1,1,,,,
2026-05-08T11:02:58.000+00:00,2026-05-08T06:02:58.000-05:00,0,46,1568,1893.6,-150000,1851.426242,-1111.841309,6469.210937,355.173889,-0.168763,59.994755,0,-6777.183672,161459.6976,-161450.0192,1852.864019,-6775.472162,1100,-6330,1,1,,,,
2026-05-08T11:03:00.000+00:00,2026-05-08T06:03:00.000-05:00,0,46,1580,1893.6,-150000,1872.057817,-1111.841309,6469.210937,355.278229,-0.168763,60.005062,0,-9958.413536,161470.6384,-161164.7168,1880.015151,-6774.255628,1130,-9470,1,1,,,,
2026-05-08T11:03:02.000+00:00,2026-05-08T06:03:02.000-05:00,0,46,1584,1893.6,-150000,1893.6,-1192.782349,9508.526367,355.0407,-0.124758,60.015762,0,-10425.813926,160889.0928,-160758.224,1893.6,-9969.978313,1170,-9910,1,1,,,,
2026-05-08T11:03:04.000+00:00,2026-05-08T06:03:04.000-05:00,0,46,1604,1893.6,-150000,1831.215867,-1218.618042,9959.767578,354.714569,-0.124758,60.015762,0,-9284.35378,160695.5248,-160685.8464,1888.159329,-9279.505545,1110,-8790,1,1,,,,
2026-05-08T11:03:06.000+00:00,2026-05-08T06:03:06.000-05:00,0,46,1580,1893.6,-150000,1893.6,-1130.544434,8886.743164,354.746399,-0.124758,60.015762,0,-5894.326289,161004.392,-160850.3792,1893.6,-5893.368539,1200,-5460,1,1,,,,
2026-05-08T11:03:08.000+00:00,2026-05-08T06:03:08.000-05:00,0,46,1604,1893.6,-150000,1893.6,-1130.544434,5577.953613,354.981069,-0.197853,60.015762,0,-2524.246383,161577.9424,-161419.3008,1893.6,-2521.487864,1200,-2150,1,1,,,,
2026-05-08T11:03:10.000+00:00,2026-05-08T06:03:10.000-05:00,0,46,1612,1893.6,-150000,1893.6,-1096.10144,5577.953613,355.200918,-0.197853,60.015762,0,-4099.154263,162062.2832,-161938.1472,1893.6,-2512.608538,1230,-4690,1,1,,,,
2026-05-08T11:03:12.000+00:00,2026-05-08T06:03:12.000-05:00,0,46,1611,1893.6,-150000,1893.6,-1133.083252,4788.13916,355.173737,-0.226484,60.015762,0,-5100.014888,161793.392,-161625.072,1893.6,-5099.107111,1230,-4690,1,1,,,,
2026-05-08T11:03:14.000+00:00,2026-05-08T06:03:14.000-05:00,0,46,1609,1893.6,-150000,1893.6,-1176.498413,7759.620117,354.910085,-0.150604,60.004845,0,-8157.81044,161292.64,-161079.7152,1893.6,-8156.438234,1260,-7710,1,1,,,,
2026-05-08T11:03:16.000+00:00,2026-05-08T06:03:16.000-05:00,0,46,1613,1893.6,-150000,1893.6,-1179.202271,7821.708008,354.957753,-0.150604,60.004845,0,-4618.456716,161095.7056,-161085.1856,1893.6,-4617.385839,1260,-4220,1,1,,,,
2026-05-08T11:03:18.000+00:00,2026-05-08T06:03:18.000-05:00,0,46,1606,1893.6,-150000,1893.6,-1122.006958,4392.973145,355.137075,-0.150604,60.004845,0,-4171.787891,161694.504,-161505.144,1893.6,-4169.495743,1290,-3780,1,1,,,,
2026-05-08T11:03:20.000+00:00,2026-05-08T06:03:20.000-05:00,0,46,1608,1893.6,-150000,1893.6,-1110.957031,4367.294434,355.122182,-0.24416,60.004845,0,-4164.895831,161819.4816,-161763.0944,1893.6,-4164.516713,1290,-3780,1,1,,,,
2026-05-08T11:03:22.000+00:00,2026-05-08T06:03:22.000-05:00,0,46,1532,1262.4,-150000,1262.4,-482.503052,7142.72168,355.199239,-0.074927,59.997734,0,-7563.480578,161665.4688,-161307.7888,1262.4,-7557.742045,1320,-7120,1,1,,,,
2026-05-08T11:03:24.000+00:00,2026-05-08T06:03:24.000-05:00,0,46,1001,1262.4,-150000,1262.4,-539.333191,8532.730469,355.068614,-0.074927,59.997734,0,-7821.66005,161193.3312,-161016.1744,1262.4,-7820.983419,1320,-7340,1,1,,,,
2026-05-08T11:03:26.000+00:00,2026-05-08T06:03:26.000-05:00,0,46,978,1262.4,-150000,1262.4,-542.385742,8594.097656,354.947886,-0.074927,59.997734,0,-6105.906286,161158.4048,-161017.016,1262.4,-3595.157829,1260,-3170,1,1,,,,
